timestamp_ms,open,high,low,close,volume
1771329600000,1663.91,1694.18,1644.78,1666.97,2406.94305985
1771344000000,1667.66,1701.16,1651.15,1686.84,2722.46562436
1771358400000,1686,1691.02,1677.45,1680.5,762.78648327
1771372800000,1681.56,1689.17,1662.18,1688.38,544.34969967
1771387200000,1687.27,1709.87,1683.62,1705.24,422.87992033
1771401600000,1706.23,1723.06,1670.63,1675.15,1578.62389853
1771416000000,1675,1699.76,1653.9,1679.09,2697.00491796
1771430400000,1679.67,1683.01,1632,1646.96,2807.04716363
1771444800000,1646.89,1659.81,1642.35,1659.54,873.91680849
1771459200000,1658.9,1673.87,1655.43,1673.3,548.09191461
1771473600000,1672.41,1685,1666.16,1678.95,488.65079018
1771488000000,1678.95,1679.56,1653.25,1655.02,1124.80889283
1771502400000,1654.57,1661.16,1625.86,1637.86,3699.22222035
1771516800000,1637.1,1654.68,1620.67,1649.72,2090.63644181
1771531200000,1649.8,1659.4,1643.9,1654.59,922.58163296
1771545600000,1654.43,1668.34,1654.43,1662.09,412.99826398
1771560000000,1662.79,1674.17,1641.54,1668.15,1529.92552846
1771574400000,1668.15,1676.93,1648.45,1651.49,1543.8327751
1771588800000,1651.79,1680.99,1635.92,1666.28,3428.66919
1771603200000,1667.35,1679.49,1647.42,1666.12,2945.94216072
1771617600000,1666.06,1675.44,1665.1,1670.51,714.36184553
1771632000000,1670.37,1671.79,1659.29,1661.04,307.95508202
1771646400000,1661.28,1667.99,1660.2,1665.22,163.43501403
1771660800000,1665.74,1687.13,1665.2,1677.62,893.84354414
1771675200000,1677.7,1693.27,1671.46,1687.48,1183.73243231
1771689600000,1687.19,1693.9,1678.11,1687.96,621.60729378
1771704000000,1687.96,1689.56,1671.71,1675.41,992.29820483
1771718400000,1674.5,1682.72,1669.58,1675.66,430.05261197
1771732800000,1675.61,1679.59,1675.41,1677.33,547.60606166
1771747200000,1677.28,1683.36,1672.8,1681.54,822.06358133
1771761600000,1681.1,1681.87,1650,1659.09,970.89159442
1771776000000,1658.5,1660.16,1642.5,1650.2,761.16460324
1771790400000,1650.19,1662.51,1646.47,1654.47,573.4942664
1771804800000,1654.5,1654.72,1561.89,1575.63,4243.10966303
1771819200000,1575.97,1597.25,1568.21,1595.17,1793.24448632
1771833600000,1594.5,1634.35,1589.29,1625.69,1563.25022442
1771848000000,1625.58,1641.03,1604.61,1607.52,2547.54387137
1771862400000,1606.71,1610.27,1557.78,1575.2,3311.49942825
1771876800000,1574.85,1586.03,1566.26,1574.13,940.24319433
1771891200000,1573.58,1585.1,1539,1555.05,2283.02179689
1771905600000,1557.06,1563.38,1541,1549.57,2336.64995657
1771920000000,1549.42,1558.15,1538.98,1550.5,1762.10982088
1771934400000,1550.97,1572.07,1528.84,1569.77,4545.73556492
1771948800000,1569.4,1582.57,1560.13,1572.93,1741.89942227
1771963200000,1572.85,1583.17,1567.28,1572.58,761.19734072
1771977600000,1573.69,1650.69,1568.69,1616.36,2914.22621804
1771992000000,1616.97,1623.45,1591.87,1604.99,1337.38670922
1772006400000,1604.48,1638.3,1602.39,1635.9,1685.22024656
1772020800000,1636.64,1719.76,1632.93,1706.79,5985.91778134
1772035200000,1706.75,1767,1705.55,1754.51,7016.07201695
1772049600000,1754.75,1819.85,1722.43,1741.56,6941.19700566
1772064000000,1740.61,1757.51,1724.99,1738.98,1276.23015467
1772078400000,1738.53,1763.73,1736.72,1738.04,1174.75915273
1772092800000,1738.4,1766.61,1732.72,1744.15,2028.30414393
1772107200000,1744,1759.97,1707.3,1722.95,4737.18976395
1772121600000,1724.03,1727.2,1677.87,1721.91,5333.61755408
1772136000000,1721.87,1731.96,1710.5,1717.82,1365.42166214
1772150400000,1717.89,1736.55,1696,1733.03,921.95027102
1772164800000,1732.82,1747.59,1712.4,1720.9,1081.57775096
1772179200000,1720.2,1731.64,1656.3,1663.41,2576.89283466
1772193600000,1663,1668.34,1643,1651.48,4189.91651207
1772208000000,1650.2,1651.65,1615,1626.17,2757.5299195
1772222400000,1626.01,1638.02,1599,1635.35,2213.90187483
1772236800000,1634.81,1640.85,1626.78,1630.52,617.22072098
1772251200000,1631.41,1636.22,1556.11,1583.93,4205.04614875
1772265600000,1581.28,1596.06,1564.98,1581.24,3002.37697191
1772280000000,1581.66,1625.68,1580.62,1611.58,4455.33039895
1772294400000,1610.95,1658.48,1601.71,1652.5,3542.88155568
1772308800000,1651.72,1684,1645,1665.88,2854.85853132
1772323200000,1667.13,1740.52,1647.53,1713.2,3298.71455093
